uniprot,protein_name,transmembrane,peripheral,secreted,secreted_desc,secreted_highlight,receptor,receptor_desc,integrin,other,other_desc,tags,tags_description,tags_reason,pfam
P05112,IL4_HUMAN,False,False,True,Growthfactor | Cytokine,True,False,,False,False,,,,,PF00727;
P05113,IL5_HUMAN,False,False,True,Growthfactor | Cytokine,True,False,,False,False,,,,,PF02025;
P05120,PAI2_HUMAN,False,False,True,,False,False,,False,False,,,,,
P05121,PAI1_HUMAN,False,False,True,,False,False,,False,False,,,,,
P05129,KPCG_HUMAN,False,True,False,,False,False,,False,False,,,,,
P05154,IPSP_HUMAN,False,False,True,,False,False,,False,False,,,,,
P05155,IC1_HUMAN,False,False,True,,False,False,,False,False,,,,,
P05156,CFAI_HUMAN,False,False,True,,False,False,,False,False,,,,,
P05160,F13B_HUMAN,False,False,True,,False,False,,False,False,,,,,
P05161,ISG15_HUMAN,False,False,True,,False,False,,False,False,,,,,
P05186,PPBT_HUMAN,True,False,False,,False,False,,False,False,,,,,
P05187,PPB1_HUMAN,True,False,False,,False,False,,False,False,,,,,
P05230,FGF1_HUMAN,False,False,True,Growthfactor,True,False,,False,False,,,,,PF00167;
P05231,IL6_HUMAN,False,False,True,Growthfactor | Cytokine,True,False,,False,False,,,,,PF00489;
P05305,EDN1_HUMAN,False,False,True,,False,False,,False,False,,,,,
P05362,ICAM1_HUMAN,True,False,False,,False,True,,False,False,,To_add | To_comment,Iglike | ligandIUPHAR,,PF03921;
P05408,7B2_HUMAN,False,False,True,,False,False,,False,False,,,,,
P05451,REG1A_HUMAN,False,False,True,,False,False,,False,False,,,,,
P05452,TETN_HUMAN,False,False,True,,False,False,,False,False,,,,,
P05534,1A24_HUMAN,True,False,False,,False,False,,False,True,HLA,To_add,Iglike,,
P05538,DQB2_HUMAN,True,False,False,,False,False,,False,True,HLA,,HLA,,
P05543,THBG_HUMAN,False,False,True,,False,False,,False,False,,,,,
P05556,ITB1_HUMAN,True,False,False,,False,True,,False,False,,,Migration,,PF07974;PF18372;PF08725;PF07965;PF00362;PF17205;
P05814,CASB_HUMAN,False,False,True,,False,False,,False,False,,,,,
P05981,HEPS_HUMAN,True,False,False,,False,False,,False,False,,,,,
P05997,CO5A2_HUMAN,False,False,True,,False,False,,False,False,,,Collagen,,PF01410;PF01391;PF00093;
P06028,GLPB_HUMAN,True,False,False,,False,False,,False,False,,,,,
P06126,CD1A_HUMAN,True,False,False,,False,False,,False,False,,,,,
P06127,CD5_HUMAN,True,False,False,,False,False,,False,False,,,Possible_receptor,,
P06213,INSR_HUMAN,True,False,False,,False,True,,False,False,,,,,PF00757;PF17870;PF07714;PF01030;
P06239,LCK_HUMAN,True,False,False,,False,False,,False,False,,To_comment,,Extracellular_add,PF07714;PF00017;PF00018;
P06241,FYN_HUMAN,True,False,False,,False,False,,False,False,,To_comment,Migration,,
P06276,CHLE_HUMAN,False,False,True,,False,False,,False,False,,,,,
P06307,CCKN_HUMAN,False,False,True,Hormone,True,False,,False,False,,,,,PF00918;
P06310,KV230_HUMAN,True,False,True,,False,False,,False,True,Ig chain,,Ig chain,,
P06312,KV401_HUMAN,True,False,True,,False,False,,False,True,Ig chain,,Ig chain,,
P06315,KV502_HUMAN,True,False,True,,False,False,,False,True,Ig chain,,Ig chain,,
P06331,HV434_HUMAN,True,False,True,,False,False,,False,True,Ig chain,,Ig chain,,
P06340,DOA_HUMAN,True,False,False,,False,False,,False,True,HLA,To_add,Iglike,,
P06396,GELS_HUMAN,False,False,True,,False,False,,False,False,,,,,
P06681,CO2_HUMAN,False,False,True,,False,False,,False,False,,,,,
P06702,S10A9_HUMAN,True,True,True,,False,False,,False,True,,To_comment,,Peripheral_add| Adhesion_add,
P06703,S10A6_HUMAN,False,True,False,,False,False,,False,False,,,,,
P06727,APOA4_HUMAN,False,False,True,,False,False,,False,False,,,,,
P06729,CD2_HUMAN,True,False,False,,False,True,,False,False,,To_add | To_comment,Iglike | Receptor_add,Receptor_add,PF05790;PF07686;
P06731,CEAM5_HUMAN,True,False,False,,False,False,,False,False,,To_comment,,Adhesion_add,PF13895;PF07686;
P06733,ENOA_HUMAN,True,False,False,,False,False,,False,False,,,,,
P06734,FCER2_HUMAN,True,False,True,,False,True,,False,False,,,,,PF00059;
P06744,G6PI_HUMAN,False,False,True,Growthfactor | Cytokine,True,False,,False,False,,,,,PF00342;
P06756,ITAV_HUMAN,True,False,False,,False,True,,False,False,,To_add | To_comment,Migration | Adhesion_add (uniprot),Adhesion_add,PF01839;PF00357;PF08441;
P06850,CRF_HUMAN,False,False,True,Hormone,True,False,,False,False,,,,,PF00473;
P06858,LIPL_HUMAN,True,False,True,,False,False,,False,False,,,,,
P06881,CALCA_HUMAN,False,False,True,Hormone,True,False,,False,False,,,,,PF00214;
P07093,GDN_HUMAN,False,False,True,,False,False,,False,False,,,,,
P07098,LIPG_HUMAN,False,False,True,,False,False,,False,False,,,,,
P07204,TRBM_HUMAN,True,False,False,,False,True,,False,False,,To_add,endothelial cell receptor (uniprot),,
P07225,PROS_HUMAN,False,False,True,,False,False,,False,False,,,,,PF00008;PF07645;PF00594;PF00054;PF02210;
P07237,PDIA1_HUMAN,False,True,False,,False,False,,False,False,,,,,
P07288,KLK3_HUMAN,False,False,True,,False,False,,False,False,,,,,
P07306,ASGR1_HUMAN,True,False,True,,False,True,,False,False,,To_add,Mediates the endocytosis of plasma glycoproteins (uniprot),,PF00059;
P07307,ASGR2_HUMAN,True,False,False,,False,True,,False,False,,To_add,Mediates the endocytosis of plasma glycoproteins (uniprot),,PF00059;
P07332,FES_HUMAN,False,True,False,,False,False,,False,False,,,,,
P07333,CSF1R_HUMAN,True,False,False,,False,True,,False,False,,,,,PF00047;PF07714;
P07339,CATD_HUMAN,False,False,True,,False,False,,False,False,,,,,
P07355,ANXA2_HUMAN,False,False,True,,False,False,,False,True,pseudogene,,pseudogene,,
P07357,CO8A_HUMAN,True,False,True,,False,False,,False,False,,,,,
P07358,CO8B_HUMAN,False,False,True,,False,False,,False,False,,,,,
P07359,GP1BA_HUMAN,True,False,False,,False,False,,False,False,,To_add,a surface membrane protein of platelets (uniprot),,PF13855;PF01462;
P07360,CO8G_HUMAN,False,False,True,,False,False,,False,False,,,,,
P07384,CAN1_HUMAN,True,False,False,,False,False,,False,False,,,,,
P07477,TRY1_HUMAN,False,False,True,,False,False,,False,False,,,,,
P07478,TRY2_HUMAN,False,False,True,,False,False,,False,False,,,,,
P07492,GRP_HUMAN,False,False,True,,False,False,,False,False,,,,,PF02044;
P07498,CASK_HUMAN,False,False,True,,False,False,,False,False,,,,,
P07510,ACHG_HUMAN,True,False,False,,False,True,,False,False,,,,,
P07550,ADRB2_HUMAN,True,False,False,,False,True,,False,False,,,,,PF00001;
P07585,PGS2_HUMAN,False,False,True,,False,False,,False,False,,,,,
P07602,SAP_HUMAN,False,False,True,,False,False,,False,False,,,,,PF02199;PF05184;PF03489;
P07766,CD3E_HUMAN,True,False,False,,False,True,T cell receptor add,False,False,,,,,
P07858,CATB_HUMAN,False,False,True,,False,False,,False,False,,,,,
P07900,HS90A_HUMAN,True,False,False,,False,False,,False,False,,,,,
P07911,UROM_HUMAN,True,False,True,,False,False,,False,False,,,,,
P07942,LAMB1_HUMAN,False,False,True,,False,False,,False,False,,,laminin,,
P07947,YES_HUMAN,True,False,False,,False,False,,False,False,,,,,
P07948,LYN_HUMAN,True,False,False,,False,False,,False,False,,,,,
P07949,RET_HUMAN,True,False,False,,False,False,,False,False,,,,,PF00028;PF07714;PF17756;PF17812;PF17813;
P07988,PSPB_HUMAN,False,False,True,,False,False,,False,False,,,,,
P07996,TSP1_HUMAN,False,True,False,,False,False,,False,False,,To_add | To_comment,Adhesive glycoprotein that mediates cell-to-cell and cell-to-matrix interactions (uniprot),Extracellular_add,PF00090;PF02412;PF05735;PF00093;
P07998,RNAS1_HUMAN,False,False,True,,False,False,,False,False,,,,,
P08034,CXB1_HUMAN,True,False,False,,False,False,,False,False,,To_comment,Gap junction,Adhesion_add,
P08069,IGF1R_HUMAN,True,False,False,,False,True,,False,False,,,,,PF00757;PF07714;PF01030;
P08118,MSMB_HUMAN,False,False,True,,False,False,,False,False,,,,,
P08123,CO1A2_HUMAN,False,False,True,,False,False,,False,False,,,Collagen,,PF01410;PF01391;
P08134,RHOC_HUMAN,False,True,False,,False,False,,False,False,,To_comment,,Peripheral_add,
P08138,TNR16_HUMAN,True,False,False,,False,True,TNF_receptor_add,False,False,,To_add,TNF_receptor_add (uniprot),,PF00531;PF18422;PF00020;
P08172,ACM2_HUMAN,True,False,False,,False,True,,False,False,,,,,
P08173,ACM4_HUMAN,True,False,False,,False,True,,False,False,,,,,
P08174,DAF_HUMAN,True,False,True,,False,True,,False,False,,,,,PF00084;
P08183,MDR1_HUMAN,True,False,False,,False,False,,False,False,,,,,
P08185,CBG_HUMAN,False,False,True,,False,False,,False,False,,,,,
P08195,4F2_HUMAN,True,False,False,,False,False,,False,False,,,,,
P08217,CEL2A_HUMAN,False,False,True,,False,False,,False,False,,,,,
P08218,CEL2B_HUMAN,False,False,True,,False,False,,False,False,,,,,
P08253,MMP2_HUMAN,False,False,True,,False,False,,False,False,,,,,PF00040;PF00045;PF00413;PF01471;
P08254,MMP3_HUMAN,False,False,True,,False,False,,False,False,,,,,
P08294,SODE_HUMAN,False,False,True,,False,False,,False,False,,,,,
P08473,NEP_HUMAN,True,False,False,,False,False,,False,False,,,,,
P08476,INHBA_HUMAN,False,False,True,Growthfactor | Hormone,True,False,,False,False,,,,,PF00019;PF00688;
P08493,MGP_HUMAN,False,False,True,,False,False,,False,False,,,,,
P08514,ITA2B_HUMAN,True,False,False,,False,True,,False,False,,To_add,Integrin (uniprot),,PF01839;PF00357;PF08441;
P08571,CD14_HUMAN,True,False,True,,False,True,,False,True,small molecule (LPS),To_comment,,Receptor_add,
P08572,CO4A2_HUMAN,False,False,True,,False,False,,False,False,,,Collagen,,PF01413;PF01391;
P08575,PTPRC_HUMAN,True,False,False,,False,False,,False,False,False,To_add | To_comment,Uniprot: Protein tyrosine-protein phosphatase required for T-cell activation ,transmembrane_add | extracellular_add,PF12567;PF00041;PF12453;PF00102;
P08581,MET_HUMAN,True,False,False,,False,True,,False,False,,To_add | To_comment,,transmembrane_add | receptor_add | extracellular_add,PF07714;PF01437;PF01403;PF01833;
P08582,TRFM_HUMAN,True,False,False,,False,False,,False,False,,,,,
P08588,ADRB1_HUMAN,True,False,False,,False,True,,False,False,,,,,
P08603,CFAH_HUMAN,False,False,True,,False,False,,False,False,,,,,
P08620,FGF4_HUMAN,False,False,True,Growthfactor,True,False,,False,False,,,,,PF00167;
P08631,HCK_HUMAN,True,False,False,,False,False,,False,False,,,,,
P08637,FCG3A_HUMAN,True,False,True,,False,True,,False,False,,,,,
P08648,ITA5_HUMAN,True,False,False,,False,True,,False,False,,To_add,Integrin (uniprot),,PF01839;PF08441;
P08697,A2AP_HUMAN,False,False,True,,False,False,,False,False,,,,,
P08700,IL3_HUMAN,False,False,True,Growthfactor | Cytokine,True,False,,False,False,,,,,PF02059;
P08709,FA7_HUMAN,False,False,True,,False,False,,False,False,,,,,
P08754,GNAI3_HUMAN,False,True,False,,False,False,,False,False,,To_comment,,Peripheral_add,
P08833,IBP1_HUMAN,False,False,True,,False,False,,False,False,,,,,
P08865,RSSA_HUMAN,True,False,False,,False,False,,False,False,,,,,
P08887,IL6RA_HUMAN,True,False,True,Cytokine,True,True,Cytokine_receptor_add,False,False,,,,,PF00047;PF09240;
P08908,5HT1A_HUMAN,True,False,False,,False,True,,False,False,,,,,
P08910,ABHD2_HUMAN,True,False,False,,False,False,,False,False,,,,,
P08912,ACM5_HUMAN,True,False,False,,False,True,,False,False,,,,,
P08913,ADA2A_HUMAN,True,False,False,,False,True,,False,False,,,,,
P08922,ROS1_HUMAN,True,False,False,,False,True,,False,False,,,,,PF00041;PF07714;
P08949,NMB_HUMAN,False,False,True,,False,False,,False,False,,,,,
P08962,CD63_HUMAN,True,False,True,,False,False,,False,False,,,Migration,,
P08F94,PKHD1_HUMAN,True,False,False,,False,True,,False,False,,,,,
P09038,FGF2_HUMAN,False,False,True,Growthfactor,True,False,,False,False,,,,,PF00167;
P09104,ENOG_HUMAN,True,False,False,,False,False,,False,False,,,,,
P09172,DOPO_HUMAN,False,False,True,,False,False,,False,False,,,,,
P09228,CYTT_HUMAN,False,False,True,,False,False,,False,False,,,,,
P09237,MMP7_HUMAN,False,False,True,,False,False,,False,False,,,,,
P09238,MMP10_HUMAN,False,False,True,,False,False,,False,False,,,,,
P09326,CD48_HUMAN,True,False,False,,False,False,,False,False,,To_comment,,Extracellular_add,PF13895;PF07686;
P09341,GROA_HUMAN,False,False,True,Growthfactor | Cytokine,True,False,,False,False,,,,,PF00048;
P09382,LEG1_HUMAN,False,False,True,,False,False,,False,False,,,,,
P09429,HMGB1_HUMAN,False,True,True,,False,False,,False,False,,,,,
P09466,PAEP_HUMAN,False,False,True,,False,False,,False,False,,,,,
P09471,GNAO_HUMAN,False,True,False,,False,False,,False,False,,To_comment,,Peripheral_add,
P09486,SPRC_HUMAN,False,False,True,,False,False,,False,False,,,,,
P09529,INHBB_HUMAN,False,False,True,Growthfactor | Hormone,True,False,,False,False,,,,,PF00019;PF00688;
P09544,WNT2_HUMAN,False,False,True,CellSignal_WNT,True,False,,False,False,,,,,PF00110;
P09564,CD7_HUMAN,True,False,False,,False,True,,False,False,,To_add,Iglike,,
P09603,CSF1_HUMAN,True,False,True,Growthfactor | Cytokine,True,False,,False,False,,,,,PF05337;
P09619,PGFRB_HUMAN,True,False,False,,False,True,,False,False,,To_comment,Migration,,PF07679;PF00047;PF07714;
P09681,GIP_HUMAN,False,False,True,Hormone,True,False,,False,False,,,,,PF00123;
P09683,SECR_HUMAN,False,False,True,Hormone,True,False,,False,False,,,,,PF00123;
P09693,CD3G_HUMAN,True,False,False,,False,True,,False,False,,To_add,Iglike,,
P09769,FGR_HUMAN,False,True,False,,False,False,,False,False,,,,,
P09848,LPH_HUMAN,True,False,False,,False,False,,False,False,,,,,
P09912,IFI6_HUMAN,True,False,False,,False,False,,False,False,,To_add,Interferon alpha-inducible protein 6 (uniprot),,
P09917,LOX5_HUMAN,,,,,,,,,,,,,,PF00305;PF01477;
P09919,CSF3_HUMAN,False,False,True,Growthfactor | Cytokine,True,False,,False,False,,,,,PF16647;
P09923,PPBI_HUMAN,True,False,False,,False,False,,False,False,,,,,
P09958,FURIN_HUMAN,True,False,False,,False,False,,False,False,,,,,
P0C091,FREM3_HUMAN,False,False,True,,False,False,,False,False,,,,,
P0C0L4,CO4A_HUMAN,False,False,True,,False,False,,False,False,,,,,
P0C0L5,CO4B_HUMAN,False,False,True,,False,False,,False,False,,,,,
P0C0P6,NPS_HUMAN,False,False,True,,False,False,,False,False,,,,,PF14993;
P0C2W1,FBSP1_HUMAN,True,False,False,,False,False,,False,False,,,,,
P0C604,OR4A8_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
P0C617,O5AL1_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
P0C623,OR4Q2_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
P0C626,OR5G3_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
P0C628,O5AC1_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
P0C629,O10J4_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
P0C645,OR4E1_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
P0C646,O52Z1_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
P0C6S8,LIGO3_HUMAN,True,False,False,,False,False,,False,False,,To_add,Iglike,,
P0C7L1,ISK8_HUMAN,False,False,True,,False,False,,False,False,,,,,
P0C7M3,SFTA3_HUMAN,False,False,True,,False,False,,False,False,,,,,
P0C7N1,OR8U8_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
P0C7N5,OR8U9_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
P0C7N8,OR9G9_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
P0C7T2,OR2T7_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
P0C7T3,O56A5_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
P0C7X1,TBC3H_HUMAN,False,True,False,,False,False,,False,False,,To_comment,,Peripheral_add,
P0C854,CECR9_HUMAN,False,False,True,,False,False,,False,True,,To_remove,no ensembl,,
P0C862,C1T9A_HUMAN,False,False,True,Hormone,True,False,,False,False,,,,,
P0C8F1,PATE4_HUMAN,False,False,True,,False,False,,False,False,,,,,
P0CAP1,MYZAP_HUMAN,False,True,False,,False,False,,False,False,,,,,
P0CF51,TRGC1_HUMAN,True,False,False,,False,True,,False,False,,To_remove,no ensembl,,
P0CG01,GKN3_HUMAN,False,False,True,,False,False,,False,True,pseudogene,,pseudogene,,
P0CG36,CFC1B_HUMAN,False,False,True,,False,False,,False,False,,,,,
P0CG37,CFC1_HUMAN,True,False,True,,False,False,,False,False,,,,,
P0CJ68,HMN1_HUMAN,False,False,True,,False,False,,False,False,,,,,
P0CJ69,HMN2_HUMAN,False,False,True,,False,False,,False,True,,To_remove,no ensembl,,
P0CJ70,HMN3_HUMAN,False,False,True,,False,False,,False,False,,,,,
P0CJ71,HMN4_HUMAN,False,False,True,,False,False,,False,False,,,,,
P0CJ72,HMN5_HUMAN,False,False,True,,False,False,,False,False,,,,,
P0CJ73,HMN6_HUMAN,False,False,True,,False,False,,False,False,,,,,
P0CJ74,HMN7_HUMAN,False,False,True,,False,False,,False,False,,,,,
P0CJ75,HMN8_HUMAN,False,False,True,,False,False,,False,False,,,,,
P0CJ76,HMN9_HUMAN,False,False,True,,False,False,,False,True,,To_remove,no ensembl,,
P0CJ77,HMN10_HUMAN,False,False,True,,False,False,,False,False,,,,,
P0DJD7,PEPA4_HUMAN,False,False,True,,False,False,,False,False,,,,,
P0DJD8,PEPA3_HUMAN,False,False,True,,False,False,,False,False,,,,,
P0DJD9,PEPA5_HUMAN,False,False,True,,False,False,,False,False,,,,,
P0DJI8,SAA1_HUMAN,False,False,True,,False,False,,False,False,,,,,PF00277;
P0DJI9,SAA2_HUMAN,False,False,True,,False,False,,False,False,,,,,
P0DMC3,ELA_HUMAN,False,False,True,Hormone,True,False,,False,False,,,,,
P0DML2,CSH1_HUMAN,False,False,True,Hormone,True,False,,False,False,,,,,
P0DML3,CSH2_HUMAN,False,False,True,Hormone,True,False,,False,False,,,,,
P0DMP1,HMN12_HUMAN,False,False,True,,False,False,,False,False,,,,,
P0DMR2,SG1C2_HUMAN,False,False,True,,False,False,,False,False,,,,,
P0DMS8,AA3R_HUMAN,True,False,False,,False,True,,False,False,,,,,PF00001;
P0DMU2,OR83P_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
P0DN77,OPSG2_HUMAN,True,False,False,,False,False,,False,True,Photorecetor,,Photorecetor,,
P0DN78,OPSG3_HUMAN,True,False,False,,False,False,,False,True,Photorecetor,,Photorecetor,,
P0DN80,OR5H8_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
P0DN81,O13C7_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
P0DN82,O12D1_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
P0DN86,CGB3_HUMAN,False,False,True,Hormone,True,False,,False,False,,,,,
P0DN87,CGB7_HUMAN,False,False,True,,False,False,,False,False,,,,,
P10082,PYY_HUMAN,False,False,True,Hormone,True,False,,False,False,,,,,PF00159;
P10092,CALCB_HUMAN,False,False,True,Hormone,True,False,,False,False,,,,,PF00214;
P10124,SRGN_HUMAN,False,False,True,,False,False,,False,False,,,,,
P10145,IL8_HUMAN,False,False,True,Cytokine,True,False,,False,False,,,,,PF00048;
P10147,CCL3_HUMAN,False,False,True,Cytokine,True,False,,False,False,,,,,PF00048;
P10163,PRB4_HUMAN,False,False,True,,False,False,,False,True,salivary,,salivary,,
P10301,RRAS_HUMAN,False,True,False,,False,False,,False,False,,To_comment,,Peripheral_add,
P10314,1A32_HUMAN,True,False,False,,False,False,,False,True,HLA,To_add,Iglike,,
P10316,1A69_HUMAN,True,False,False,,False,False,,False,True,HLA,To_add,Iglike,,
P10319,1B58_HUMAN,True,False,False,,False,False,,False,True,HLA,To_add,Iglike,,
P10321,1C07_HUMAN,True,False,False,,False,False,,False,True,HLA,To_add,Iglike,,
P10451,OSTP_HUMAN,False,False,True,Cytokine,True,False,,False,False,,,,,PF00865;
P10586,PTPRF_HUMAN,True,False,False,,False,True,,False,False,,To_add | To_comment,Iglike | Migration,,
P10599,THIO_HUMAN,False,False,True,,False,False,,False,False,,,,,
P10600,TGFB3_HUMAN,True,False,True,Growthfactor | Cytokine,True,False,,False,False,,To_add | To_comment,TGFbeta_family | ligandIUPHAR,extracellular_add,PF00019;PF00688;
P10636,TAU_HUMAN,False,True,False,,False,False,,False,False,,,,,
P10643,CO7_HUMAN,False,False,True,,False,False,,False,False,,,,,
P10644,KAP0_HUMAN,False,True,False,,False,False,,False,False,,To_comment,,Peripheral_add,
P10645,CMGA_HUMAN,False,False,True,,False,False,,False,False,,,,,
P10646,TFPI1_HUMAN,False,False,True,,False,False,,False,False,,,,,
P10696,PPBN_HUMAN,True,False,False,,False,False,,False,False,,,,,
